Thompson Number*Location*Ecotype*Reference*Latitude(degrees)*Latitude(decimal)*Described_Location*Notes**Verdict*Sitename
170*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
171*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
172*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
173*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
174*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
175*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
176*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
177*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
178*USA*terrestrial*B.A. Hawkins, and R.D. Goeden. (1984). Organization of a parasitoid community associated with a complex of galls on Atriplex spp.  in Southern California. Ecological Entemology, 9, pp. 271-292. ******do not use – parasitoid*
149*USA*terrestrial*D.C. Force. (1974). Ecology of Insect Host-Parasitoid Communities. Science. 184(4137), pp. 624-632.******do not use – parasitoid*
344*Norway*terrestrial*Hodkinson, I.D., and Coulson, S.J. (2004). Are high Arctic terrestrial food chains really that simple? - The Bear Island food web  revisited. Oikos. 106, pp. 427-431. ****contains parasitoids**do not use – parasitoid*
150*UK*terrestrial*Hopkins, M.J.G. (1984). The parasite complex associated with stem-boring Apion (Col., Curculionidae) feeding on Rumex species  (Polygonaceae). Entomol. Mon. Mag. 120:187-192. ******do not use – parasitoid*
325*Belize*terrestrial*Lewis, O.T., Memmott, J., Lasalle, J., Lyal, C.H.C., Whitefoord, C., and Godfray, C.J. (2002). Structure of a Diverse Tropical Forest  Insect-Parasitoid Community. Journal of Animal Ecology. 71, pp. 855-873. ******do not use – parasitoid*
326*Belize*terrestrial*Lewis, O.T., Memmott, J., Lasalle, J., Lyal, C.H.C., Whitefoord, C., and Godfray, C.J. (2002). Structure of a Diverse Tropical Forest  Insect-Parasitoid Community. Journal of Animal Ecology. 71, pp. 855-873. ******do not use – parasitoid*
145*Europe*terrestrial*M. Rejmanek, and P. Stary. (1979). Connectance in real biotic communities and critical values for stability of model ecosystems.  Nature letters. 280, pp. 311-313. ******do not use – parasitoid*
146*Europe*terrestrial*M. Rejmanek, and P. Stary. (1979). Connectance in real biotic communities and critical values for stability of model ecosystems.  Nature letters. 280, pp. 311-313. ******do not use – parasitoid*
147*Europe*terrestrial*M. Rejmanek, and P. Stary. (1979). Connectance in real biotic communities and critical values for stability of model ecosystems.  Nature letters. 280, pp. 311-313. ******do not use – parasitoid*
148*Europe*terrestrial*M. Rejmanek, and P. Stary. (1979). Connectance in real biotic communities and critical values for stability of model ecosystems.  Nature letters. 280, pp. 311-313. ******do not use – parasitoid*
129*Unspecified*terrestrial*Unpublished observations. C. Morley, Personal communication (1981) A.W. King and S. Pimm (1983). Source: ECOWeB1.1******do not use – unpublished*
202*USA*stream*~\citep{Allan1982} *38,50,21 N*38.83916667*Cement Creek, Gunnison County, Coorado***use*Cement
249*Brazil*stream*~\citep{Angelini2005}*24,30 S*24.5*Parana River, Brazil***use*Parana
250*Brazil*lake*~\citep{Angelini2006}*22,57,38 S*22.96055556*Itaipu Reservoir, Brazil***Use*Itaipu
251*Brazil*lake*~\citep{Angelini2006}*22,57,38 S*22.96055556*Itaipu Reservoir, Brazil***use*Itaipu
252*Brazil*stream*~\citep{Angelini2010}*18,40 S*18.66666667*Corrente River, Parana River Basin*Combined from 3 habitats within river**use*Corrente
253*Angola*marine*~\citep{Angelini2011}*5 -17,15 S*11.125****Use*Angola
254*Brazil*stream*~\citep{Angelini2013}*21 S*21*Pantanal Plain, Braco Morto Abaixo, Paraguay river basin *three separate lakes**use*Pantanal
255*Brazil*stream*~\citep{Angelini2013}*21 S*21*Pantanal Plain, Bran Braco Morto Acima, Paraguay river basin *three separate lakes**use*Pantanal
213*UK*stream*~\citep{Badcock1949}*~53 N*53*Dinmael, Wales (5 miles west of Corwen)***use*Dinmael
257*Portugal*estuary*~\citep{Baeta2011} *40,08 N*40.13333333*Mondego estuary, West Atlantic Portugal*Zostera garden**use*Mondego
258*Portugal*estuary*~\citep{Baeta2011} *40,08 N*40.13333333*Mondego estuary, West Atlantic Portugal*Zostera garden**use*Mondego
259*Portugal*estuary*~\citep{Baeta2011} *40,08 N*40.13333333*Mondego estuary, West Atlantic Portugal*Zostera garden**use*Mondego
260*Portugal*estuary*~\citep{Baeta2011} *40,08 N*40.13333333*Mondego estuary, West Atlantic Portugal*bare sediment**use*Mondego
261*Portugal*estuary*~\citep{Baeta2011} *40,08 N*40.13333333*Mondego estuary, West Atlantic Portugal*bare sediment**Use*Mondego
262*Portugal*estuary*~\citep{Baeta2011} *40,08 N*40.13333333*Mondego estuary, West Atlantic Portugal*bare sediment**use*Mondego
72*Canada*lake*~\citep{Baril1983}*46, 02 N*46.03333333*Heney Lake, Quebec*pelagic zone of lake**use*Heney
134*Madagascar*lake*~\citep{Beaver1985} *19 S*19*Madagascar***Use*Madagascar
135*Seychelles*lake*~\citep{Beaver1985} *4,40,46 S*4.679444444*Seychelles***Use*Seychelles
133*Sri Lanka*lake*~\citep{Beaver1985} *7,52,22 N*7.872777778*Sri Lanka***Use*Sri Lanka
131*Malaysia*lake*~\citep{Beaver1985} *4, 12, 37 N*4.210277778*W. Malaysia***Use*WMalaysia
132*Malaysia*lake*~\citep{Beaver1985} *4, 12, 37 N*4.210277778*W. Malaysia***Use*WMalaysia
118*UK*lake*~\citep{Bindloss1972}*56,41,18.71 N*56.68853056*Loch Leven, Scotland***use*Leven
23*Canada*terrestrial*~\citep{Bird1930}*50,25,17 N*50.42138889*Birtle, Manitoba*seasonal webs, includes man**use*Aspen
24*Canada*terrestrial*~\citep{Bird1930}*50,25,17 N*50.42138889*Birtle, Manitoba*seasonal webs, includes man**use*Aspen
25*Canada*terrestrial*~\citep{Bird1930}*50,25,17 N*50.42138889*Birtle, Manitoba*seasonal webs, includes man**use*Aspen
26*Canada*terrestrial*~\citep{Bird1930}*50,25,17 N*50.42138889*Birtle, Manitoba*seasonal webs, includes man**use*Aspen
345*Europe*lake*~\citep{Boit2012}*47,38,10 N*47.63611111*Lake Constance, European Alps***use*Constance
87*Canada*terrestrial*~\citep{Bradstreet1982}*72, 46, 34.95 N*72.776375*Pond Inlet***use*PondInlet
290*USA*marine*~\citep{Brodeur1992}*43-48 N*45.5*Oregon to Washington coast*aggregate across years**use*NWCoast
291*USA*marine*~\citep{Brodeur1992}*43-48 N*45.5*Oregon to Washington coast*aggregate across years**use*NWCoast
292*USA*marine*~\citep{Brodeur1992}*43-48 N*45.5*Oregon to Washington coast*aggregate across years**use*NWCoast
293*USA*marine*~\citep{Brodeur1992}*43-48 N*45.5*Oregon to Washington coast*aggregate across years**use*NWCoast
Sierra*USA*lake*~\citep{Brose2006}*36,50 - 37,02 N (approx)*36.93333333*John Muir Wilderness and Kings Canyon National ParkSierra Nevada, California***use*Sierra
74*South Africa*marine*~\citep{Brown1964}*34, 15, 00 S*34.25*Cape Peninsula, South Africa***use*CapePeninsula
95*USA*terrestrial*~\citep{Brown1975}*70,11,14.18 N*70.18727222*Prudhoe Bay, Alaska***Use*Prudhow
339*Australia*marine*~\citep{Bulman2001}*37-39 S*38*Australian Shelf off Victoria and New South Wales***use*AustraliaShelf
78*Uganda*lake*~\citep{Burgis1972}*0*0*Lake George, Uganda***use*LakeGeorge
67*USA*stream*~\citep{Carlson1968}*40,24,16 N*40.40444444*Keokuk, Iowa***use*Keokuk
GrandeCl*wetland*terrestrial*~\citep{CattinBlandenier2004}*46,47,09 N*46.78583333*Grande Caricaie, south shore Lake Neuchatel, Switzerland***use*Grande
GrandeSc*wetland*terrestrial*~\citep{CattinBlandenier2004}*46,47,09 N*46.78583333*Grande Caricaie, south shore Lake Neuchatel, Switzerland***use*Grande
288*USA*estuary*~\citep{Christian1999}*30,05,39 N*30.09416667*Goose Creek Bay, St. Marks National Wildlife Refuge, Florida***use*Goose
37*USA*marine*~\citep{Clarke1967}*41,02,49 N*41.04694444*Long Island Sound*focuses on species attracted to artificial Sealab structure. In addition, uneven resolution.**use*Sealab
297*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site A***use*LerderdergA
300*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site A***use*LerderdergA
303*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site A***use*LerderdergA
306*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site A***use*LerderdergA
298*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site B***use*LerderdergB
301*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site B***use*LerderdergB
304*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site B***use*LerderdergB
307*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site B***use*LerderdergB
299*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site C***use*LerderdergC
302*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site C***use*LerderdergC
305*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site C***use*LerderdergC
308*Australia*stream*~\citep{Closs1994}*37,40 S*37.66666667*Lerderderg site C***use*LerderdergC
355*USA*lake*~\citep{Cohen2003}*46,13 N*46.21666667*Tuesday Lake, Michigan 1984*fish, lake fauna**use*Tuesday
356*USA*lake*~\citep{Cohen2003}*46,13 N*46.21666667*Tuesday Lake, Michigan - 1988***use*Tuesday
203*USA*stream*~\citep{Collins1976}*44,24 N*44.4*Nez Perce Spring, Yellowstone National Park***use*Yellowstone
124*USA*stream*~\citep{Collins1976}*44, 34 N*44.56666667*Nez Perce Spring, Yellowstone National Park***Use*Yellowstone
137*Hong Kong*lake*~\citep{Corker1984} *22,14-22,17 N*22.25833333*lots of sites around Hong Kong***use*HongKong
266*Antarctica*marine*~\citep{Cornejo-Donoso2008}*60 - 69 S*64.5*Antarctic Peninsula*Aggregates species to funcitonal groups**Use*Antarctica
280*Canada*stream*~\citep{Cromar1996}*43,58 N*43.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**use*Duffin
281*Canada*stream*~\citep{Cromar1996}*44,58 N*44.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**use*Duffin
282*Canada*stream*~\citep{Cromar1996}*45,58 N*45.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**use*Duffin
283*Canada*stream*~\citep{Cromar1996}*46,58 N*46.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**use*Duffin
284*Canada*stream*~\citep{Cromar1996}*47,58 N*47.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**use*Duffin
285*Canada*stream*~\citep{Cromar1996}*48,58 N*48.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**use*Duffin
286*Canada*stream*~\citep{Cromar1996}*49,58 N*49.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**Use*Duffin
287*Canada*stream*~\citep{Cromar1996}*50,58 N*50.96666667*Duffin Creek, Durham ON*Bimonthly samples on same web ?ï¾¾- use summary**Use*Duffin
268*Mexico*marine*~\citep{Cruz-Escalona2007} *18, 45- 18, 50 N*18.79166667*Laguna Alvarado, Gulf of Mexico***use*Alvarado
64*USA*stream*~\citep{Cummins1966} *41,39, 33 N*41.65916667*Linesville Creek, Crawford County, Pennsylvania***use*Linesville
348*USA*marine*~\citep{Douglass2011}*37,13 N*37.21666667*Chesapeake Bay***use*Chesapeake
349*USA*marine*~\citep{Douglass2011}*37,13 N*37.21666667*Chesapeake Bay***use*Chesapeake
350*USA*marine*~\citep{Douglass2011}*37,13 N*37.21666667*Chesapeake Bay***use*Chesapeake
105*USA*marine*~\citep{Edwards1982} *42, 40 N*42.66666667*Gulf of Maine***use*Maine
289*Ethiopia*lake*~\citep{Fetahi2011}*11,15 N*11.25*Lake Hayq, Ethiopia***use*Hayq
270*Spain*marine*~\citep{Filgueira2011} *42,17,37- 42,19,29 N*42.30916667*San Simon Bay, Ria de Vigo, NW Spain***Use*SanSimon
33*Malawi*lake*~\citep{Fryer1959}*11, 36, 39 S*11.61083333*South Bay, Nkata Bay, Nyasaland *Crocodile creek - inlet to lake**use*LakeMalawi
39*Malawi*lake*~\citep{Fryer1959}*11, 36, 39 S*11.61083333*South Bay, Nkata Bay, Nyasaland ***Use*LakeMalawi
38*Malawi*lake*~\citep{Fryer1959}*11, 36, 39 S*11.61083333*South Bay, Nkata Bay, Nyasaland ***Use*LakeMalawi
204*Malawi*lake*~\citep{Fryer1959}*11, 36, 39 S*11.61083333*South Bay, Nkata Bay, Nyasaland ***Use*LakeMalawi
294*Europe*lake*~\citep{Gaedke1994}*47,37,30 N*47.625*Lake Constance, European Alps***Do not use*Constance
WEB294_rotated*Europe*lake*~\citep{Gaedke1994}*47,37,30 N*47.625*Lake Constance, European Alps***Use*Constance
354*St. Martin*terrestrial*~\citep{Goldwasser1993}*18,03 N*18.05*St. Martin***use*
309*Atlantic Ocean*marine*~\citep{Gontikaki2011}*61,13,88 N*61.24111111*Faroe-Shetland deep sea trench*likely to be an outlier just because it's a weird habitat**Use*Faroe
272*USA*lake*~\citep{Hampton2011}*48,03,29 N*48.05805556*Lake Crescent, Olympic National Park, Washington***use*LakeCrescent
123*USA*terrestrial*~\citep{Harris1972}*40,45,28 N*40.75777778*Pawnee National Grassland***Use*Pawnee
Guadalupe*USA*stream*~\citep{Harrison1995}*37,27,54 - 37, 21, 17 N*37.40986111*Guadalupe River, San Jose, California***use*Guadalupe
Alamitos*USA*stream*~\citep{Harrison1995}*37,12,25 N*37.20694444*Alamitos Creek, San Jose, Santa Clara Valley, California***use*Alamitos
Calero*USA*stream*~\citep{Harrison1995}*37,11,09-20 N*37.18736111*Calero Creek, San Jose, California***use*Calero
Corte*USA*stream*~\citep{Harrison1995}*37, 56, 28 N -37, 57, 39 N*37.95097222*Corte Madera Creek, San Quentin, California***use*Corte
Coyote*USA*stream*~\citep{Harrison1995}*37,53,11.66 -37,53,17.06 N*37.88732222*Coyote Creek, Bothin Marsh Preserve, Mill Valley, California***use*Coyote
89*England*stream*~\citep{Hartley1948} *52,13 N*52.21666667*Shepreth Brook and River Cam, Cambridgeshire, near Bulbeck Mill***use*Shepreth
Alford*USA*lake*~\citep{Havens1992}*44,15,41.59 N*44.26155278*Alford Pond, North Elba, NY***use*Alford
Beaver*USA*lake*~\citep{Havens1992}*44,18,58.13 N*44.31614722*Beaver Pond, Saranak Lake, NY***use*Beaver
Bridge*USA*lake*~\citep{Havens1992}*44,09,42.66 N*44.16185*Bridge Brook Pond, Piercefield, NY***use*Bridge
Chub*USA*lake*~\citep{Havens1992}*43,31,39.36 N*43.5276*Chub Pond, Ohio, NY***use*Chub
Connery*USA*lake*~\citep{Havens1992}*44,18,42.10 N*44.31169444*Connery Pond, North Elba, NY***use*Connery
Stink*USA*lake*~\citep{Havens1992}*43,37,55.88 N*43.63218889*Stink Lake, Ohio, NY***use*Stink
BahiaDunne*Mexico*estuary*~\citep{Hechinger2011}*30.43-30.46 N*30.445****use*Bahia
CarpinteriaDunne*USA*estuary*~\citep{Hechinger2011}*34.41-34.40 N*34.405****use*Carpinteria
EsteroDunne*Mexico*estuary*~\citep{Hechinger2011}*31.78-31.69 N*31.735****use*Estero
205*UK*stream*~\citep{Hildrew1985}*51,01,05 N*51.01805556*Broadstone stream, River Medway (see Hildrew & Townsend 1976)***use*Broadstone
86*Japan*marine*~\citep{Hogetsu1979} *34,36 - 35,38 N*35.11666667*Suruga Bay, Japan***use*Suruga
342*Antarctica*marine*~\citep{Hopkins1993} *57,00 - 60,45 S*58.875*Scotia-Weddell confluence region*may replace other Scotia-Weddell web**use*Weddel
99*USA*terrestrial*~\citep{Howes1954} *32,36 N*32.6*Sonoran Desert***use*Cactus
332*China*stream*~\citep{Huang2008} *31.70 N*31.7*Heizhuchong Stream, Hubei Province, China***use*Heizhuchong
116*U.S.A.*lake*~\citep{Hurlbert1972} *35, 09, 19 S*35.15527778*15 mi S. of Bakersfield, California***use*Bakersfield
YthanDunne*Scotland*estuary*~\citep{Huxham1996}*57,18,32 N*57.30888889*Ythan estuary, Scotland***use*Ythan
34*UK*stream*~\citep{Jones1949}*51,41-51,55 N*51.8*Rivers Sawdde and Clydach, Wales***use*Sawdde
206*UK*stream*~\citep{Jones1949}*51,41-51,55 N*51.8*Rivers Sawdde and Clydach, Wales***use*Sawdde
63*UK*stream*~\citep{Jones1950}*52, 25, 08 N*52.41888889*River Rheidol***use*Rheidol
Tuesday*USA*lake*~\citep{Jonsson2005}*46,13 N*46.21666667*Tuesday Lake, Michigan***use*Tuesday
329*Australia*stream*~\citep{Kelleway2010} *29,35 S*29.58333333*Mehi River, Gwydir Wetlands, NSW***use*Mehi
70*USA*estuary*~\citep{Kemp1977}*28,54,08 N*28.90222222*Crystal River, Florida***Use*Crystal
310*India*lake*~\citep{Khan2009}*12, 45, 25 N*12.75694444*Kelavarapalli reservoir, Hosur Taluk, Krishnagiri, Tamil Nadu, India***use*Kelavarapalli
343*Australia*lake*~\citep{Kitching1987}*28,12 S*28.2*south-east Queensland***use*Queensland
207*USA*stream*~\citep{Koslucher1973} *41, 57- 42, 14 N*42.09166667*Deep Creek, near Great Salt Lake***use*DeepCreek
7*USA*marine*~\citep{Kremer1978} *41,45-41,30 N*41.625*Narragansett Bay, NY/Mass***use*Narragansett
Carpinteria2006*USA*estuary*~\citep{Lafferty2006}*34.41-34.40 N*34.405****use*Carpinteria
341*Antarctica*marine*~\citep{Lancraft1991} *58,20.8 - 60,10.4 S*59.26*Weddell-Scotia Confluence***use*Weddel
126*Norway*lake*~\citep{Larsson1978} *61,26,00 N*61.43333333*Ovre Heimdalsvatn, Norway***use*Ovre
265*Taiwan*marine*~\citep{Lin2006} *22,27 N*22.45*Tapong Bay, SW Taiwan***use*Tapong
333*USA*marine*~\citep{Link2002}*33,51 N - 44,49 N*39.33333333*Northeast US Shelf - North Carolina to Maine***use*NEShelf
269*China*lake*~\citep{Liu2007} *29,32,35 N*29.54305556*Lake Qiandaohu, Zhejiang Province, China***use*Qiandaohu
6*USA*estuary*~\citep{MacGintie1935}*36,48,18 N*36.805*Elkhorn Slough, Monterey Bay, California*sounds excellent**use*Elkhorn
119*UK*stream*~\citep{Mann1972}*51,27 N*51.45*Thames, near junction with River Kennet***Use*Thames
66*England*stream*~\citep{Mann1972}*51,30 N*51.5*Rivers Thames***use*Thames
114*Zimbabwe*lake*~\citep{Marshall1982}*17, 54, 11.90 S*17.90330556*Lake McIlwaine aka Lake Chivero***use*McIlwaine
LittleRock*USA*lake*~\citep{Martinez1991}*45,44,07.94 N*45.73553889****use*LittleRock
277*Spain*lake*~\citep{Massana1996}*42,08,6-42,07 N*42.12583333*Lake Ciso, Girona, Spain***use*Ciso
154*USA*terrestrial*~\citep{Mayse1978}*39,56,41 N*39.94472222*19km S of Chapaign, Illinois (in Champaign county)***use*Champaign
153*USA*terrestrial*~\citep{Mayse1978}*40, 06, 38 N*40.11055556*3km E of Urbana, Illinois (in Champaign county)***use*Urbana
10*USA*marine*~\citep{Menge1976}*41-47 N*44*New England***Use*NewEnglandshore
11*USA*marine*~\citep{Menge1976}*41-47 N*44*New England***Use*NewEnglandshore
12*USA*marine*~\citep{Menge1976}*45,45 - 49 N*47.375*Washington***Use*Washingtonshore
13*USA*marine*~\citep{Menge1976}*45,45 - 49 N*47.375*Washington***Use*Washingtonshore
104*Panama*marine*~\citep{Menge1976}*4,48,04 N*4.801111111*Taboguilla Island, Bay of Panama, S shore***use*Taboguilla
209*USA*stream*~\citep{Minsall1967}*37,18,26 N*37.30722222*Morgan's Creek, Meade County, Kentucky. Source at Morgan's Cave, Otter Creek Park***use*Morgans
35*USA*stream*~\citep{Minsall1967}*37,18,26 N*37.30722222*Morgan's Creek, Kentucky***Use*Morgans
120*Uganda*lake*~\citep{Moriarty1973}*0,00,58 N*0.016111111*Lake George, Uganda*humands**use*LakeGeorge
347*Brazil*stream*~\citep{Motta2005} *23,03 S*23.05*Itatinga, Brazil***use*Itatinga
OtagoDunne*New Zealand*estuary*~\citep{Mouritsen2011}*45.78-45.88S*45.83*Company Bay, Otago Harbour***use*Otago
18*Polynesia*terrestrial*~\citep{Niering1963a}*1,01,29 -1,06,23 N*1.065555556**Modified over thousands of years is probably still equilibrium.**use*Kapingamarangi
8*USA*estuary*~\citep{Nixon1973}*41,33,00 N*41.55*Bissel Cove, Narragansett Bay, Rhode Island***use*Bissel
122*USA*estuary*~\citep{Nixon1973}*41, 33, 04 N*41.55111111*Bissel Cove, Narragansett Bay, Rhode Island***use*Narragansett
130*USA*estuary*~\citep{Odum1975} *27,12 N*27.2*North River Basin, Gulf of Mexico***use*NorthRiver
Reef*Caribbean*marine*~\citep{Opitz1996}*18, 29 N - 17, 53 N*18.18333333*Caribbean Sea, focus on Puerto Rico, Virgin Islands, ***use*Reef
53*USA*marine*~\citep{Paine1980}*48,19-48,37 N*48.93333333*Cape Flattery, Washington***use*CapeFlattery
52*USA*marine*~\citep{Paine1980}*58,27 N*58.45*Torch Bay, Alaska***use*TorchBay
273*Alaska*stream*~\citep{Parker2006} *69,1 N*69.01666667*Ivishak River, arctic Alaska*Spring**Use*Ivishak
274*Alaska*stream*~\citep{Parker2006} *69,1 N*69.01666667*Ivishak River, arctic Alaska*Stream**Use*Ivishak
275*Alaska*stream*~\citep{Parker2006} *69,1 N*69.01666667*Ivishak River, arctic Alaska*Spring**Use*Ivishak
276*Alaska*stream*~\citep{Parker2006} *69,1 N*69.01666667*Ivishak River, arctic Alaska*stream**Use*Ivishak
Mondego*Portugal*estuary*~\citep{Patricio2006}*40,08 N*40.13333333*Mondego estuary, West Atlantic Portugal***use*Mondego
46*USA*lake*~\citep{Patten1975}*33,54 N*33.9****Use*Texoma
21*Antarctica*marine*~\citep{Patten1979} *70-85 S*77.5*Ross Sea continental shelf***use*RossSea
93*USA*terrestrial*~\citep{Pattie1966} *45 N*45*Beartooth Plateau, Yellowstone National Park***use*Beartooth
28*New Zealand*estuary*~\citep{Paviour-Smith1956}*45,51,30 S*45.85833333*Hooper's Inlet, NZ***use*Hoopers
75*Austria*lake*~\citep{Pechlaner1972}*47, 11 N*47.18333333*Vorderer and Hinterer Finstertaler See, Kuhtai, Austria***use*Kuhtai
107*USA*marine*~\citep{Peterson1979} *39,52,02 N*39.86722222*Barnegat Bay, New Jersey***use*Barnegat
Coachella*desert*terrestrial*~\citep{Polis1991a}*33,54 N*33.9*Coachella Valley, Riverside County, California***use*Coachella
60*USA*terrestrial*~\citep{Rasmussen1941}*36,5-37 N*36.54166667*Kaibab Plateau, Arizona***use*Kaibab
296*Madagascar*lake*~\citep{Ratsirarson1996}*24,55 S*24.91666667*Mandena, 12 km N of Taolanaro, Madagascar***use*Mandena
346*Australia*stream*~\citep{Rayner2010} *17,7 S*17.11666667*Mulgrave River*see http://www.publish.csiro.au/view/journals/dsp_journal_fulltext.cfm?nid=126&f=MF07129**use*Mulgrave
151*UK*terrestrial*~\citep{Richards1926} *51, 20, 04 N*21.33444444*Oxshott Heath, UK*during succession**use*Oxshott
43*USA*marine*~\citep{Rosenthal1974} *32, 57 N*32.95*Del Mar, California*source available through citebank**use*DelMar
320*USA*marine*~\citep{Ruzicka2012}*42- 49 N*45.5*Northern California Current*aggregate over years**use*NCC
321*USA*marine*~\citep{Ruzicka2012}*42- 49 N*45.5*Northern California Current*aggregate over years**use*NCC
322*USA*marine*~\citep{Ruzicka2012}*42- 49 N*45.5*Northern California Current*aggregate over years**use*NCC
323*USA*marine*~\citep{Ruzicka2012}*42- 49 N*45.5*Northern California Current*aggregate over years**use*NCC
324*USA*marine*~\citep{Ruzicka2012}*42- 49 N*45.5*Northern California Current*aggregate over years**use*NCC
180*USA*terrestrial*~\citep{Savely1939}*36, 01, 02 N*36.01722222*Duke Forest, N. Carolina***Use*DukeForest
181*USA*terrestrial*~\citep{Savely1939}*36, 01, 02 N*36.01722222*Duke Forest, N. Carolina***Use*DukeForest
182*USA*terrestrial*~\citep{Savely1939}*36, 01, 02 N*36.01722222*Duke Forest, N. Carolina***Use*DukeForest
183*USA*terrestrial*~\citep{Savely1939}*36, 01, 02 N*36.01722222*Duke Forest, N. Carolina***Use*DukeForest
76*Austria*lake*~\citep{Schiemer1979}*47,42 - 47,54 N*47.8*Neusiedlersee, Austria***use*Neusiedlersee
263*USA*lake*~\citep{Schneider1997}*45,58,50 N*45.98055556*Vilnas County, N Wisconsin*aggregated over 6 years, several ponds**use*Vilnas
102*Pacific Ocean*marine*~\citep{Shushkina1973}*10 S - 15 N*2.5*western equatorial portion of the Pacific Ocean***use*Pacific
140*Venezuela*terrestrial*~\citep{Siefert1979}*10,21 N*10.35*Rancho Grande, Parque Nacional Henri Pittier, Aragua, Venezuela***use*RanchoGranda
SimberloffE1*Mangrove islands*terrestrial*~\citep{Simberloff1976}*24,40,37.29 N*24.677025*Squirrel Key***use*SimberloffE1
SimberloffE2*Mangrove islands*terrestrial*~\citep{Simberloff1976}*24,40,33 N*24.67583333*Snipe Keys***use*SimberloffE2
SimberloffE3*Mangrove islands*terrestrial*~\citep{Simberloff1976}*24,41,23.82 N*24.68995*Rattlesnake Lumps***use*SimberloffE3
SimberloffE7*Mangrove islands*terrestrial*~\citep{Simberloff1976}*25,15 N*25.25*Manatee Creek***use*SimberloffE7
SimberloffE9*Mangrove islands*terrestrial*~\citep{Simberloff1976}*25,01,59.64 N - 25,02,55.44 N*25.04098333*between Calusa Keys, Bob Allen Keys***use*SimberloffE9
SimberloffST2*Mangrove islands*terrestrial*~\citep{Simberloff1976}*24,36,16 N*24.60444444*Saddlebunch Key***use*SimberloffST2
58*Russia*lake*~\citep{Smirnov1961} *51,46 N*51.76666667*Northern shore Lake Poletskoye, Russia, 73 km W from Moscow***Use*LakePoletskoye
340*Antarctica*marine*~\citep{Smith2007}*74-78 S*76*Ross Sea continental shelf***use*RossSea
143*USA*lake*~\citep{Snow1958}*34,41,45 N*34.69583333*1 mile N of Town Creek, Alabama (Meadow Pond)***use*TownCreek
71*Russia*lake*~\citep{Sorokin1972}*48,00 N*48*Rybinsk reservoir***use*Rybinsk
264*USA*terrestrial*~\citep{Stagliano2002} *39, 06, 27 N*39.1075*Konza Prairie biological station***Use*Konza
278*USA*lake*~\citep{Stewart2011}*43.7 N*43.7*Lake Ontario***use*Ontario
